epoch,time_s_unc,spacecraft,type,r_x_GSE,r_y_GSE,r_z_GSE,delay_s,ni_up,ni_dw,v_x_GSE_up,v_x_GSE_dw,v_y_GSE_up,v_y_GSE_dw,v_z_GSE_up,v_z_GSE_dw,method,Nx,Ny,Nz,v_sh,ni_up_unc,ni_dw_unc,delay_s_unc,v_x_GSE_up_unc,v_x_GSE_dw_unc,v_y_GSE_up_unc,v_y_GSE_dw_unc,v_z_GSE_up_unc,v_z_GSE_dw_unc,Nx_unc,Ny_unc,Nz_unc,v_sh_unc
2011-09-17    02:57:10.5,10,wind,FF,213.28,94.846,-5.147,1261.32,4,8.6,-375.7,-449.7,-29.9,-48.7,7.4,26.2,RH08,-0.381,0.579,-0.721,125.5,0.4,0.6,1079.28,1.8,2.4,2,6.4,3.3,6.3,0.065,0.057,0.558,2.3
2011-09-25    10:46:31.5,10,wind,FF,222.452,99.171,1.011,75.48,3.9,8.7,-314.2,-344.8,-22.6,-58.4,-8.5,-49.5,RH08,0,0,-1,85.6,0.7,0.3,2.1,20.3,4.7,8.9,2,12.5,3.1,0,0,0,2.5
2011-09-26    11:44:16.5,30,wind,FF,223.625,99.256,1.793,162.35999999999999,17.6,37.2,-362.8,-464.4,-18,-62.8,-17.1,-44.9,RH08,0,0,-1,70.4,0.7,1.5,2.6399999999999997,2,6.4,3.1,10.8,1.6,2.4,0,0,0,1.1
2011-10-05    06:46:10.5,20,wind,FF,232.708,94.375,8.346,3126.1800000000003,5.6,8.7,-390.6,-430.9,15.2,-16.6,-20.1,-6.2,RH08,-0.08,0.126,-0.989,32,0.2,0.3,6749.700000000001,0.9,4.8,5.8,10.7,2.3,9.3,0.063,0.052,0.212,9.5
2011-10-30    08:40:15.7,20,wind,FF,256.284,35.62,21.726,6738.660000000001,11.9,19.3,-282.2,-305.2,1.3,-15.5,5.4,18.6,RH08,-0.168,-0.66,-0.732,55.2,0.4,4.3,1131.42,0.4,3.4,1.2,2.7,1.5,2.8,0.038,0.018,0.56,2.4
2011-11-04    20:27:52.5,10,wind,FF,257.383,17.543,23.158,1314.06,2.4,2.9,-313.2,-334.9,-6,-13.1,1.7,-13,RH08,-0.004,-0.936,0.352,15.7,0.3,2.9,2868.12,0.6,-334.9,0.5,-13.1,2.2,-13,0.07,0.025,0.337,4.3
2011-11-11    03:01:25.5,30,wind,FF,257.142,-4.739,23.853,3822.42,4.2,6.6,-354.4,-384.6,20.7,-13.5,6.5,9.6,RH08,-0.982,0.112,0.151,418.9,0.4,0.2,145.14000000000001,3,7.4,6.4,9,1.6,15.1,0.012,0.046,0.15,4
2011-11-28    21:00:07.5,20,wind,FF,248.112,-60.571,20.994,424.74,3.6,7,-386.6,-485.4,-25.4,33,9.4,-69.3,RH08,-0.145,-0.666,-0.732,131.3,0.9,7,872.82,10.8,-485.4,1.4,33,6.1,-69.3,0.069,0.052,0.56,12.6
2011-12-18    17:58:19.5,20,wind,FF,224.297,-96.887,10.043,33590.16,14.6,24.6,-272.3,-293.8,-1.2,-6.1,2.2,4.9,RH08,-0.064,0.135,-0.989,10.7,0.3,0.3,61985.82,0.6,0.2,0.9,0,0.4,0.5,0.065,0.049,0.212,0.4
2011-12-28    10:16:07.5,20,wind,FF,213.343,-96.466,3,6792.360000000001,18.7,30,-252.7,-271.1,-12.4,-23.8,2.2,10,RH08,-0.569,0.236,-0.788,144.1,0.5,0.7,2355.36,0.4,1.1,1.1,0.9,0.3,0.7,0.015,0.015,0.559,0.6
2012-01-02    00:58:36.3,20,ace,FF,231.051,40.361,21.686,3431.94,5,7.4,-357,-377.9,-15,-15,-23.7,-7.7,RH08,-0.052,-0.921,0.385,49,0.2,0.1,1016.58,1.6,0.6,0.9,1.9,1.7,3.4,0.03,0.011,0.365,2
2012-01-15    19:50:22.2,20,ace,SR,237.513,29.842,16.548,3904.86,10.1,7.9,-346.1,-375.2,-19.9,-11.4,-59.3,-37.8,RH08,-0.63,0.006,-0.777,259.7,0.4,0.2,1090.68,1.1,0.9,0.9,1.1,2.4,2.5,0.03,0.052,0.56,3.6
2012-01-21    04:02:01.5,20,wind,FF,197.447,-51.304,-14.025,3965.04,5.1,7.7,-303.5,-326,-10.6,5.9,-16.2,-15.4,RH08,-0.832,0.553,0.039,326.8,0.2,0.2,61.68,0.7,0.5,1.4,1,0.8,1.6,0.038,0.057,0.039,2.2
2012-01-22    05:33:01.5,30,wind,FF,197.234,-47.73,-14.581,6692.76,18.7,40,-324.6,-392.8,1.9,-19.4,-7.3,-21,RH08,-0.396,0.918,0.006,143.5,0.3,0.6,184.98000000000002,1.1,2,3.1,3.1,1,1.5,0.021,0.009,0.006,1.4
2012-01-24    14:40:04.5,40,wind,FF,196.727,-39.407,-15.727,-1417.56,1.8,8.2,-387.9,-659.9,2.3,18.2,-41.6,-201.1,RH08,0.029,-0.601,-0.799,166.8,0.4,1.1,212.10000000000002,8.8,17.8,11,17,12.8,31.9,0.011,0.008,0.557,2.1
2012-01-30    15:43:13.5,20,wind,FF,195.383,-17.141,-17.979,2947.5,2.9,8.3,-329.2,-376.5,10.2,66,-2.5,17.3,RH08,-0.904,0.413,0.106,411.1,0.6,1.2,69.72,0.8,5.7,0.8,8.7,2.3,6.9,0.03,0.064,0.106,5.7
2012-03-07    03:28:37.5,10,wind,FF,207.83,91.839,-7.349,2810.2200000000003,6.9,12.8,-357.7,-421.7,-18.1,-48.7,2.7,17.6,RH08,-0.885,-0.35,0.307,479,0.4,0.5,203.04,2.9,7.4,2.3,3.7,3.2,10.5,0.033,0.066,0.297,4.5
2012-03-12    08:41:36.0,60,ace,FF,235.277,-38.545,-19.991,,10.6,34.7,-429.9,-557.8,-39.1,-78.2,4.7,-25.5,RH08,0,0,0,0,1.1,5.8,,6,8.4,3,20.3,9.1,9.9,0,0,0,0
2012-03-24    11:07:55.5,20,wind,FR,226.979,105.494,5.309,3488.64,7.2,3.1,-422.5,-468.1,23.2,10.9,-4.8,7.5,RH08,-0.992,0.113,-0.05,391.7,0.6,0.1,123.54,2.9,1.9,3.3,0.4,1.9,0.8,0.009,0.068,0.05,2.4
2012-04-19    17:13:31.5,20,wind,FF,256.719,124.946,24.608,3818.04,5.2,7,-347.9,-364.5,-12.5,-8.9,7.8,6.7,RH08,-0.995,0.096,-0.039,410.1,0.2,0.1,68.39999999999999,1.6,1.7,0.4,0.6,0.5,1.3,0.003,0.032,0.039,2.2
2012-04-23    02:15:10.5,10,wind,FF,260.544,127.448,27.09,3973.3199999999997,12,26.9,-328.6,-382.9,-10.7,-12.4,-8.2,-15.6,RH08,-0.988,-0.061,-0.14,425.1,0.4,0.6,114.9,1.6,1.9,1.2,1.4,1.6,1.9,0.011,0.07,0.139,1.9
2012-05-20    01:20:40.5,10,wind,FF,291.085,147.425,46.908,3569.94,3.4,7.6,-359.6,-402.1,1.4,34.4,1.6,31,RH08,-0.957,0.161,0.24,439.7,0.4,0.6,350.28000000000003,6.5,2.2,3,12,5.1,8.7,0.015,0.048,0.235,1.7
2012-05-21    18:31:31.5,10,wind,FF,293.029,148.696,48.17,3973.02,4.8,13.7,-324.3,-383,12.1,28.8,-20.7,-32.3,RH08,-0.971,0.216,-0.106,417.6,0.2,1,94.74,1.1,6.6,1.5,2.6,0.6,7.3,0.007,0.03,0.106,1.8
2012-06-16    09:03:31.5,20,wind,FF,322.036,167.668,66.992,4473.36,3.3,9,-294.9,-385.2,-11.8,-32.1,13.5,-6.7,RH08,-0.995,0.096,0.039,432.1,0.2,0.6,98.75999999999999,4.3,5.3,4.5,4.5,3.4,9.8,0.004,0.034,0.039,2.1
2012-06-16    19:34:37.5,20,wind,FF,322.532,167.993,67.314,3274.1400000000003,18.7,32.2,-415.5,-460.1,-13.5,-19.9,-7.3,-3.6,RH08,-0.946,0.281,0.162,486.9,0.6,0.5,290.7,1.5,2.3,2.9,2.8,2,2.2,0.023,0.067,0.161,2.3
2012-06-30    16:05:21.5,20,ace,FR,240.812,38.566,22.648,2202.06,6.9,3.3,-623,-658.5,89.8,26.2,-28.3,-7,RH08,-0.916,0.4,0.028,603.3,2,0.1,77.58,33.1,1.2,50.3,3.6,9.8,6.8,0.027,0.063,0.028,7.1
2012-07-14    17:39:07.5,20,wind,FF,354.16,188.68,87.837,5180.28,5.8,11.5,-376.2,-560.9,-40.5,-91.2,1.4,-75.5,RH08,-0.166,-0.608,0.777,104.7,1,1.4,4217.28,14.7,16.8,6.5,4.6,4.1,20.1,0.069,0.056,0.56,12.3
2012-08-10    04:11:07.5,20,wind,FF,384.11,208.27,107.272,-18640.14,6.8,10.8,-326.1,-351.3,-4.2,-19.5,5.2,7.2,RH08,0.01,-0.21,0.978,16.3,0.3,0.6,8727.24,0.2,4.5,1,1.9,1,2.2,0.052,0.031,0.286,1.4
2012-09-03    11:21:49.5,20,wind,FF,411.636,226.274,125.134,6938.64,13.1,37.3,-306.8,-391.2,-6.8,-28.7,-11.4,-50.2,RH08,-0.914,-0.361,-0.184,428.5,1.2,3.3,176.34,2.2,6.5,3.9,3.2,3.1,5.7,0.011,0.027,0.182,1.6
2012-09-04    22:02:31.5,20,wind,FF,413.273,227.345,126.196,5054.94,1.6,3.1,-428.6,-470.5,20.5,-8.5,-0.5,26.9,RH08,-0.839,-0.384,0.385,475.7,0.2,0.4,1063.14,1.7,4.9,3,6.9,12.6,7,0.016,0.027,0.365,6.7
2012-09-30    10:14:55.5,40,wind,FF,239.774,84.968,10.871,-3077.46,16.5,29.5,-280,-308.3,0,-6.9,-2.7,-3.9,RH08,-0.198,0.676,0.709,52.9,0.7,1.2,1015.6800000000001,2.9,1.2,1.2,2.5,0.3,2.4,0.013,0.011,0.556,1.2
2012-09-30    22:18:37.5,20,wind,FF,240.323,83.975,11.177,2946,11.4,24.1,-323.8,-401.7,-12.7,21.4,14.2,20.6,RH08,-0.971,0.163,0.173,474.8,0.2,1.7,119.88,3.3,2.9,0.7,3.2,3.5,2.2,0.004,0.014,0.171,1.8
2012-10-08    04:12:13.5,20,wind,FF,248.445,67.419,15.229,3416.94,7.1,13.4,-317.4,-382.9,-25.1,-57.8,-26,-36.4,RH08,-0.939,-0.297,-0.173,465.4,0.4,1.2,96.72,5,2.8,3.2,1.4,8,4.6,0.007,0.021,0.171,6.2
2012-10-13    16:09:13.5,20,wind,FR,253.702,52.908,17.853,3912.36,5.5,3.3,-533.5,-589.7,-17.9,-17.6,-11.6,-14.5,RH08,-0.057,0.613,-0.788,21.7,0.2,0.1,331995.60000000003,3.1,1.9,0.5,3.7,6.4,1.4,0.07,0.055,0.559,5.7
2012-10-31    14:28:22.5,20,wind,FF,257.881,-5.997,22.528,4230.6,11.9,27.8,-292.7,-348.8,4.3,10.7,-1.6,-2.8,RH08,-0.998,0.061,-0.028,390.6,0.5,1,15.84,1.2,1.7,1,4.4,1,2.6,0.002,0.023,0.028,1.2
2012-11-12    22:12:40.5,20,wind,FF,253.397,-46.552,21.684,3467.7599999999998,17.9,37.1,-309.6,-356.6,-15.5,-43.7,-27.5,-37.1,RH08,-0.838,-0.249,-0.486,377.1,0.8,1.9,418.86,1.7,3.8,2.2,2.7,2.4,6.2,0.014,0.023,0.444,1.5
2012-11-23    20:51:22.5,20,wind,FF,241.531,-74.965,18.288,-9751.98,5.7,12.9,-312.3,-377.7,-13,23.8,-23.6,-75.3,RH08,0.089,-0.651,-0.754,17.7,0.5,0.6,3263.4,1.7,5.7,4.5,5.9,1.7,2.4,0.022,0.016,0.561,1.8
2012-11-26    04:32:49.5,20,wind,FF,238.582,-80.109,17.223,2524.62,3.1,6.5,-451.9,-518.9,-8.3,-17.1,-2.6,27.8,RH08,-0.998,-0.044,0.05,586.4,0.4,0.8,39.06,6.4,3.3,5.4,7.3,10.2,6.7,0.002,0.024,0.05,5.4
2012-11-26    04:36:36.5,10,ace,FF,222.063,33.382,13.363,-1541.28,2.5,4.5,-436.8,-517.9,39.4,63.1,-36.5,-28.6,RH08,-0.038,0.975,-0.218,115.2,0.1,4.5,1164.3000000000002,7.4,-517.9,4.3,63.1,20.6,-28.6,0.071,0.015,0.214,9.4
2012-12-03    05:31:37.5,30,wind,SF,230.021,-92.484,13.428,1752.06,9.4,7.2,-317.6,-335.1,-34.2,-30.8,-32.9,-21,RH08,-0.522,-0.685,-0.508,202.7,0.4,0.2,180.66,1.8,1.6,0.7,1.2,2.5,2.6,0.007,0.006,0.459,1.5
2012-12-14    18:51:10.6,20,ace,FF,230.179,40.248,22.076,4649.219999999999,5.6,12.2,-325.6,-344.6,16.5,22.5,-14.3,17.2,RH08,-0.791,-0.609,-0.061,266.1,0.1,1.3,64.14,0.7,2.8,1.7,2.3,2.9,8.6,0.019,0.025,0.061,0.5
2012-12-14    19:06:13.5,20,wind,FF,216.862,-98.085,6.014,3198.18,6.8,10.3,-313.6,-341,1.1,-9.2,-11.2,10.8,RH08,-0.908,0.008,0.419,384.3,0.3,0.1,441.78000000000003,0.6,0.7,1,2.2,3,4,0.014,0.029,0.393,2.4
2013-01-17    00:23:43.5,20,wind,FF,195.661,-28.155,-15.568,2727.6,22.5,30.9,-404.4,-416.3,11.6,12.9,-5.2,-0.7,RH08,-0.945,-0.142,0.296,424.9,0.7,0.5,163.74,0.6,0.7,0.6,1.5,0.9,1.1,0.009,0.026,0.287,1
2013-01-17    01:06:49.5,20,wind,FF,195.653,-28.043,-15.58,2813.94,23.5,33.4,-408.7,-417.8,-3.2,3.1,1.8,11.8,RH08,-1,-0.009,-0.006,441.9,1.6,2.8,37.8,1.4,0.5,1.1,1.7,2.1,2.6,0.001,0.059,0.006,2
2013-01-19    16:46:06.0,100,ace,FF,242.318,8.379,13.722,3700.56,4.7,13.9,-383.7,-426.5,21.8,67,-11.4,-22.1,RH08,-0.911,-0.379,0.162,370.1,0.9,0.9,132.42,3.1,2.6,3.3,4.4,3.6,4.4,0.01,0.023,0.161,0.7
2013-01-19    19:00:13.5,20,wind,SF,195.005,-17.887,-16.56,3221.28,9.3,7.9,-423.6,-424.2,37.7,44.4,13.5,6.7,RH08,-0.642,0.494,0.587,291.3,0.8,0.1,606.6600000000001,3.5,2,3.8,3.5,4.6,2,0.022,0.019,0.508,15.1
2013-01-26    21:16:22.5,40,wind,FR,194.364,8.227,-17.994,3421.08,6.8,3.4,-441.6,-519.2,28.3,18.7,7,-0.2,RH08,-0.996,0.079,0.05,362.2,1.3,0.3,113.88,10.6,5.2,12.6,5.7,13.3,5.6,0.002,0.021,0.05,12.5
2013-02-05    12:46:58.5,20,wind,FF,196.895,42.502,-17.099,29228.699999999997,3.9,5.4,-342.8,-359.1,3.2,-4.3,13,31.3,RH08,0.074,0.626,0.777,16.9,0.2,0.3,312198.60000000003,1.1,3.1,2.3,1.6,1.7,0.9,0.038,0.02,0.56,1.3
2013-02-13    00:47:46.5,20,wind,FF,199.835,66.621,-14.522,2626.14,5.1,8.6,-358.9,-394.8,16.8,23.5,-31,-37.9,RH08,-0.978,0.147,-0.151,447.8,0.3,0.7,97.5,3.7,4.4,2.4,3.3,4.2,3.4,0.007,0.034,0.15,3
2013-02-16    11:23:07.5,50,wind,FF,201.294,75.755,-12.938,1874.16,4.1,8.7,-329.4,-394.8,-22.3,-20.6,-23.9,-10.2,RH08,-0.352,0.216,-0.911,153.3,0.8,0.7,1383.3600000000001,5.1,5,1.4,2.4,2.7,5.9,0.023,0.015,0.473,1.5
2013-03-15    04:33:28.5,30,wind,FF,228.908,96.764,4.345,2027.16,7.8,13.9,-370.4,-451.9,41.5,17.7,16.5,11.3,RH08,-0.769,0.473,-0.43,422.1,0.2,0.4,288.24,2,3,4,18.9,8.8,21.7,0.03,0.043,0.401,3
2013-03-17    05:21:28.5,110,wind,FF,231.312,95.03,5.688,1979.6999999999998,3.3,9.4,-425.5,-636.2,-22.1,-53.7,10.9,43.2,RH08,-0.992,-0.113,0.061,766.6,0.2,2.1,28.619999999999997,2.5,23.1,6,24,9.3,29.3,0.002,0.014,0.061,9.8
2013-03-28    18:19:40.5,30,wind,SF,244.643,74.747,12.83,4518.96,5.6,6.5,-378.2,-403.4,3.1,2.6,5.5,17.4,RH08,-0.475,-0.071,-0.877,185.3,0.3,0.2,1642.62,2.5,0.9,1,0.4,2.7,0.8,0.017,0.053,0.514,2.5
2013-04-13    22:13:22.5,20,wind,FF,259.81,29.624,19.879,2283.2400000000002,3.6,8.5,-367.8,-463.9,-6.5,-10.1,-2.4,81,RH08,-0.688,0.457,0.564,441.5,0.3,0.6,582.9599999999999,4.1,18.1,6.1,8.5,4.9,7.3,0.019,0.023,0.495,3.8
2013-04-18    16:56:31.5,20,wind,SF,261.039,13.934,21.03,5021.28,6.2,7.1,-287.7,-298,-20.3,-14.5,7.3,11.4,RH08,-0.555,-0.811,-0.184,176.3,0.1,0.1,140.16,0.9,0.3,0.2,0.2,1.6,0.5,0.017,0.012,0.182,0.5
2013-04-23    03:29:37.5,30,wind,FF,261.122,-1.543,21.751,4946.5199999999995,21.2,30.7,-279.3,-292.4,6.4,5,-5.1,-1.1,RH08,-0.965,-0.197,0.173,312.8,0.4,0.9,221.58,0.5,0.7,0.7,1,0.4,1,0.005,0.017,0.171,0.6
2013-04-30    08:52:46.5,20,wind,FF,260.192,-26.927,22.133,3567,5.7,8.6,-362.1,-395.4,-30.8,-34.9,3.1,16.7,RH08,-0.999,-0.009,0.039,461.4,0.2,0.8,44.88,1.5,3.7,1.3,7.4,3.7,3,0.003,0.049,0.039,3.7
2013-05-05    15:11:49.5,20,wind,SF,258.466,-43.685,21.657,3265.62,5.2,12.1,-360.4,-395.5,-49.8,-9.2,5.4,-9.1,RH08,-0.738,-0.529,0.419,291.1,0.1,1.1,587.82,1.9,1.6,1.9,3.2,4.4,0.4,0.047,0.059,0.393,0.5
2013-05-05    17:34:46.5,30,wind,SF,258.419,-43.98,21.642,1497.06,5.2,7.6,-402.6,-435.7,-6,28.1,-0.2,-3,RH08,-0.149,-0.007,0.989,66.1,0.1,0.2,1519.0800000000002,3.3,0.6,3,1.4,3.6,2.3,0.046,0.023,0.212,2.4
2013-05-18    00:19:55.5,20,wind,FF,247.971,-75.688,18.246,1745.28,5,8.4,-397.3,-437.9,-13.7,-12.4,-12.3,-23.3,RH08,-0.591,-0.72,0.363,288,0.3,0.6,315.96,7.1,1.4,3.2,1.5,5,7.3,0.03,0.027,0.346,2
2013-05-19    22:31:04.5,20,wind,FF,245.687,-79.856,17.492,2344.2,5.9,11.8,-368.2,-421.4,-11.9,-87.3,7.1,-34.7,RH08,-0.867,-0.342,-0.363,501.7,0.1,1.2,206.28,4.2,8.2,1.9,7.7,2.9,11.4,0.02,0.042,0.346,2.9
2013-05-24    17:26:01.5,60,wind,FF,240.002,-89.156,15.391,2447.16,4.9,13.1,-447.3,-562.5,6.3,35.7,-17.6,-74.4,RH08,-0.945,0.159,-0.285,637.3,0.5,1.1,147.66,17.2,25.7,1.8,16.3,29.4,21,0.012,0.025,0.277,6
2013-05-25    09:21:49.5,30,wind,FF,239.249,-90.292,15.072,19516.8,4.1,7.6,-512.8,-573.9,-17.2,-78.5,9.4,-24.9,RH08,-0.165,0.649,-0.743,55.3,0.2,0.2,8824.14,9,8,8.1,2.2,5.6,5.3,0.016,0.013,0.561,2.9
2013-05-31    15:11:40.5,40,wind,FF,232.716,-98.355,11.717,3482.2799999999997,4.7,8.8,-331.5,-393.8,-27.7,-8.8,13.4,5.1,RH08,-0.976,0.217,0.006,461.2,0.2,0.8,26.28,0.6,3.3,0.7,2.7,1.2,9.8,0.004,0.018,0.006,2.6
2013-06-02    02:33:13.5,50,wind,FR,231.252,-99.463,10.835,2566.44,4.4,2.4,-662.7,-726.2,113.4,42.2,23.4,32.3,RH08,-0.942,0.244,-0.229,601.3,1,0.1,169.38,35.8,12.7,6.4,3.1,8.9,11,0.024,0.069,0.225,24.2
2013-06-10    02:52:01.5,20,wind,FF,222.964,-100.31,5.615,3581.28,11.1,20.7,-344.1,-363.8,13.2,8.8,22,25.3,RH08,-0.997,-0.026,0.073,387.7,0.4,0.5,79.2,1.5,1.8,1.4,2.5,1.9,2.1,0.002,0.035,0.072,1.2
2013-06-19    22:14:37.5,30,wind,FF,212.744,-91.945,-1.1,6379.5,17.2,24.5,-287.3,-304.9,-8.1,-6.8,-10.7,-15.6,RH08,-0.001,0.21,-0.978,25.6,0,0.9,142603.74,0.8,1,0.1,1.7,0.8,1,0.074,0.061,0.286,0.9
2013-06-27    13:51:19.5,10,wind,FF,207.708,-79.224,-6.249,2785.44,2.7,6.3,-388.8,-465,-21.2,4.5,1,10.3,RH08,-0.961,0.267,0.073,512.7,0.2,0.4,21.18,2.8,2.3,1.7,1.8,1.9,5.7,0.006,0.021,0.072,2.6
2013-07-09    20:11:37.5,20,wind,FF,204.228,-44.319,-13.503,3892.0200000000004,8.9,12.4,-365.8,-419.1,10.9,2.4,-13.7,-20.3,RH08,-0.318,0.814,-0.486,176,1.5,0.6,1005.54,1.1,1.7,9.8,0.8,6,2.6,0.067,0.041,0.444,4.1
2013-07-12    16:43:25.5,30,wind,FF,203.429,-34.39,-14.771,2063.1,3.2,5.8,-372.2,-413.8,-35.7,-58.2,-39.4,-100.3,RH08,-0.884,-0.229,-0.408,499.3,0.3,1,317.76,5.9,2.7,2.9,14.5,4.5,2.9,0.015,0.032,0.384,6.9
2013-07-18    12:55:43.5,60,wind,FF,201.768,-13.613,-16.968,2294.3399999999997,12.9,18.6,-425.9,-464.7,19.2,21,-12.5,-34.8,RH08,-0.998,0.009,-0.061,555.7,0.6,0.6,30.66,4.7,3.1,4.1,2.8,3.5,4.7,0.001,0.022,0.061,5.1
2013-09-02    01:56:52.5,30,wind,FF,220.996,99.723,-2.76,2161.5600000000004,1.5,2.3,-433.2,-472,-11.1,3.9,-37.5,-66.9,RH08,-0.942,0.335,-0.028,524.7,0.1,0.2,59.58,5.7,5,4.9,4.3,6.1,6.8,0.011,0.031,0.028,3.9
2013-09-25    20:22:40.5,10,wind,SF,246.611,73.938,12.098,4675.56,4.9,3.2,-369.5,-382.6,8.4,5.7,-14.1,1.1,RH08,-0.487,-0.265,-0.832,200.5,0.3,0,1435.2,2.2,0.7,3.2,1,1.9,0.9,0.033,0.039,0.545,0.8
2013-10-02    01:15:49.5,70,wind,FF,252.926,58.424,15.155,2365.02,6.5,20,-374,-564.9,22.5,35.2,-8.8,13,RH08,-0.988,0.113,0.106,654.3,0.3,1.4,44.4,4.4,9.1,5.4,9.8,8.4,13.4,0.002,0.009,0.106,1.5
2013-10-26    21:26:01.5,20,wind,FF,257.985,-23.567,20.993,4789.98,3.9,6.2,-281.5,-304.6,2.6,16.4,9.7,-2.2,RH08,-0.943,0.125,-0.307,336.5,0.1,0.2,310.92,0.4,0.6,0.6,1.9,0.5,1,0.003,0.009,0.297,0.8
2013-10-29    09:33:49.5,20,wind,FF,257.111,-31.81,20.921,3587.1,3.9,7.1,-303.5,-336.8,-8.3,-40.2,4.5,20.6,RH09,-0.908,-0.415,0.05,376.8,0.3,0.8,148.20000000000002,1.3,7.5,3.7,3.9,4.1,3.2,0.029,0.062,0.05,3.5
2013-11-09    15:23:55.5,20,wind,FR,247.752,-64.067,19.124,3553.4399999999996,4.3,2.5,-550.2,-617.9,10.1,-12.3,52.5,15.8,RH08,-0.984,-0.078,-0.162,427.5,0.4,0.1,84.6,7.4,7.4,15.7,3.2,5,4,0.004,0.026,0.161,4.3
2013-11-18    23:32:40.5,90,wind,FF,236.121,-85.551,15.587,8668.62,1.6,2.1,-358.9,-415.4,-22.8,-7.9,-15.8,12.3,RH08,-0.268,0.652,-0.709,114.3,0.1,0.1,2510.1,2.3,4.6,3.3,6.1,2.3,5.6,0.037,0.03,0.556,2.8
2013-12-08    07:31:49.5,60,wind,FR,213.158,-97.013,4.537,15091.14,5.7,3,-494.5,-636.8,32.4,14.2,-22.7,-37.1,RH08,-0.041,0.553,-0.832,44.9,1.3,0.2,154037.82,9.2,5,15.7,12.1,15.2,5.6,0.026,0.025,0.545,5.2
2013-12-13    12:32:04.5,50,wind,FF,207.132,-92.61,0.932,21574.260000000002,12.6,30,-285.1,-321.9,-16,-31.8,-5.1,-7.3,RH08,-0.153,0.356,0.922,29.5,0.3,2.4,96638.1,1.2,1.9,0.6,1.1,1,1,0.012,0.005,0.455,0.3
2014-01-07    14:25:25.0,60,ace,FF,242.151,6.11,20.173,2895.06,4.1,10.5,-347.5,-420.4,-3.1,-28.6,13,61.3,RH08,-0.921,-0.138,0.363,468.1,0.4,1.3,377.52,3.4,5.2,5.5,8,3.4,4,0.005,0.02,0.346,3.3
2014-01-07    14:34:52.5,20,wind,FF,195.214,-27.765,-13.985,2176.68,5.1,10.3,-348.2,-402,-9.9,-40.3,13.5,51.7,RH08,-0.804,-0.385,0.453,430.1,0.2,0.5,240.06000000000003,3.6,4.4,5.5,2.4,3.1,3.3,0.006,0.008,0.419,1.3
2014-01-09    19:31:04.9,40,ace,FF,241.975,2.934,19.101,-17250.42,2.9,5.8,-388.6,-485.6,40.3,1.7,-15.1,46.1,RH08,0.148,-0.018,0.989,20,0.2,1.1,5580.18,6.3,13.6,4.6,5.5,14.8,13.5,0.03,0.016,0.212,4.1
2014-01-13    22:49:10.5,30,wind,SF,193.987,-4.399,-15.965,1888.1999999999998,1.4,0.5,-636.2,-679.7,36.2,57.8,21.7,-19.1,RH08,-0.443,-0.896,0.028,250,0,0,123.06,1.8,2.6,1.5,2.7,10.2,5.1,0.031,0.015,0.028,0.5
2014-01-14    07:39:07.5,30,wind,FR,193.977,-3.048,-16.056,2189.2799999999997,2.4,1.6,-631.7,-665.5,20.5,6.2,12.7,5,RH08,-0.97,-0.042,0.24,547.9,0.1,0.2,108.48,4,6.7,6.6,11.9,28.5,23.4,0.014,0.059,0.235,14.2
2014-02-07    16:16:01.5,10,wind,FF,200.904,77.851,-12.247,2664.3,3.8,8.8,-325.8,-404.4,-4.4,-39.2,-46.9,-65.4,RH08,-0.985,-0.078,-0.151,477.8,0.3,1.4,104.52,7.7,3.6,5.4,11.3,2.1,13.3,0.012,0.07,0.15,6.7
2014-02-13    08:55:28.5,20,wind,FF,204.45,88.638,-9.424,2823.84,3.7,6,-362.2,-402.3,-7.2,-21.3,-0.2,-2.4,RH08,-0.972,-0.128,-0.196,465.6,0.1,0.3,125.1,1,2.3,1.4,2.2,1.3,1.9,0.003,0.014,0.193,2.8
2014-02-15    12:46:34.5,20,wind,FF,206.307,91.605,-8.21,2130.84,6.6,13.9,-381.5,-447.9,2.4,26,-14.8,-47.5,RH08,-0.893,0.166,-0.419,499.6,0.4,1.3,302.88,2.4,9.5,2,5.3,3.3,16,0.016,0.028,0.393,2.7
2014-02-17    05:09:34.0,60,ace,FR,232.053,-39.108,-8.946,5244.599999999999,3.1,1.8,-375.1,-408.9,-38.2,-31.2,-3.5,24,RH08,-0.893,0.166,0.419,265.9,0.3,0.1,587.64,1.4,1.7,1.4,1.2,2,1.6,0.004,0.014,0.393,2.4
2014-02-17    05:34:49.5,20,wind,FR,206.985,93.846,-7.11,3938.1000000000004,3.2,2,-383.3,-413.2,-27.8,-22.1,-39.2,13,RH08,-0.783,-0.54,-0.307,321.2,0.1,0.1,355.08,1.9,2.4,1.1,5.5,9.1,6.6,0.007,0.01,0.297,1.3
2014-02-19    03:07:58.1,140,ace,FF,231.405,-39.884,-10.341,2373.54,1.8,3.4,-382.4,-470,-15.6,-23.2,13.7,-16.2,RH08,-0.932,-0.123,-0.341,549.3,0.1,0.3,260.82000000000005,3.6,2.6,3.5,7,4.5,1.4,0.003,0.017,0.327,4.8
